corp_code,corp_name,year,A_SIZE,LEV,TQ,stock_code,FOR,MSE,ROA,ADV,SGR,R&D,ESG,E,S,G
146296,일신석재,2019,25.19237799766602,40.49448694444208,255.25928655935544,7110,2.11,41.32,1.0418516467987973,51.538338519238245,2311.716656265865,,C,D,C,B
146454,일양약품,2019,26.804242087003715,49.083042115971956,147.46589004426554,7570,9.05,26.06,4.4792309066569995,268.6398520874254,817.804451259012,488.31824587924916,B,D,B,B+
146542,일정실업,2019,24.82622233049055,51.19932139865162,87.28719304160705,8500,3.29,64.25,-22.47442382108307,0.4352822149157995,-1712.296505440616,289.61622801907225,C,C,C,C
508274,일진다이아,2019,26.24116194862654,25.88666704373466,185.24299061567865,81000,2.22,61.17,5.125827301615042,240.85088804839404,2023.224114430198,,C,C,B,B
198697,일진디스플,2019,25.561381979579263,60.14044973266254,139.432610199448,20760,3.71,45.97,-24.089179131361284,1.7472363827895416,-5363.113543946037,,B,B,B,B
683469,일진전기,2019,27.38364867953312,61.10334446489099,75.46822955820194,103590,2.04,59.8,0.46160772459044597,2.6727802635889404,-863.0568145031099,,C,C,B,C
146649,일진홀딩스,2019,27.803777493621027,56.54614693462595,77.59584272911705,15860,2.5,56.0,1.8859153273475666,17.30719348355226,-357.60325163072,,B,C,B,B
911955,잇츠한불,2019,27.013747127835945,11.81120194666541,90.27350685441976,226320,3.63,61.6,1.3786673394765792,679.5067036141493,-451.3151231264561,116.96885734649025,B,C,B,B
146861,자화전자,2019,26.576775470086776,20.04658257157479,74.49834772943896,33240,12.25,32.65,-0.08060296549879448,0.7438278721070903,130.74347812852943,814.7977777168494,B,B,B+,B
147222,전방,2019,26.680643767008625,66.03039218734511,72.7009369047762,950,0.14,18.72,-10.413026349939768,,-792.9880559593524,,C,C,B+,C
332927,제이에스코퍼레이션,2019,26.029705747383066,22.17934666761736,105.18329418482718,194370,0.8,59.39,4.077823144429934,7.103452697799441,2306.683951906942,,C,D,C,B+
148276,제일기획,2019,28.44318051057368,57.52710156046117,180.34233407505184,30000,40.0,28.46,6.1903109544499655,71.85185751115557,-161.61566684906234,,B+,D,A,B+
1236897,제일약품,2019,26.71868535118624,57.65672689988956,190.21053449186616,271980,3.51,62.62,-2.635703528196908,59.81481797441215,706.9670069392753,329.36624320686644,C,D,B,B
148461,제일연마,2019,25.35315966253621,18.039369689442612,93.93945372453084,1560,5.03,50.92,6.253129164495237,,-136.2614559111217,99.1379072116865,C,C,C,B
148443,제일파마홀딩스,2019,27.464345953754005,42.93542884850573,75.01519311924231,2620,12.1,43.53,-11.323909613211319,,41223.140992807115,307.07598190077766,B,D,B,B
148832,제주은행,2019,,,,6220,1.76,71.89,,,,,B+,C,A,A
555874,제주항공,2019,28.0145865956886,77.84549812689951,125.97888390945788,89590,6.56,58.85,-2.2567240791681096,,989.2092537013344,,B,C,B+,B+
148920,조광페인트,2019,26.468015026674344,44.73289797946894,67.25763795078757,4910,7.37,37.35,-0.7400307576306566,49.51895128873093,-292.12124629419094,4.028679113055706,C,C,B,B
148939,조광피혁,2019,26.413023315098897,7.034583547280859,94.69422249228748,4700,0.53,30.29,4.901492441378249,,-1521.7811007398661,,C,D,C,B
148948,조비,2019,25.24163018822688,47.68832148287613,134.33369949102106,1550,2.11,66.95,-0.1394113726686762,108.47370426385368,1716.0240930057419,2.269618848331928,C,D,B,B
796994,조선선재,2019,25.519478380068183,8.734779434602979,94.55142729668285,120030,4.76,51.84,10.583510578594868,1.2904527124373106,212.7655712812887,,C,D,C,B+
149239,조일알미늄,2019,26.39071716974774,60.783993044513366,78.48679800230167,18470,0.37,66.08,-26.516577174644922,0.7377305612542123,-188.12213225347048,9.801520312065257,B,B,C,B
149345,조흥,2019,26.107879263799006,40.62073681987515,81.76265579777863,2600,,67.22,3.5983843943840825,7.821078442829843,1605.94777037135,,B,B,C,B
992871,종근당,2019,27.409566316825547,40.73102130916667,166.25862344760375,185750,12.65,35.3,6.610737333623414,360.0538679271255,1287.558466988118,913.7423097040008,B,C,B+,B+
390055,종근당바이오,2019,26.175794652640928,32.09157866521204,98.20324333942534,63160,9.58,37.26,5.256057707674615,,1017.9236698689149,780.2797183104339,C,B,C,C
149354,종근당홀딩스,2019,27.703099520223923,31.14002425944219,78.22082026471183,1630,15.08,45.82,7.381303552761964,778.5758102729977,3568.5258959862153,227.42537248938518,C,C,B+,C
753643,주성코퍼레이션,2019,24.03259610975681,111.67615604722776,377.09977155239403,109070,0.76,5.86,-58.30814244691316,7.117325571890285,-4006.9457533374766,447.3965925702891,D,C,C,D
269241,주연테크,2019,24.846482124488247,30.785610749818883,168.37944532991338,44380,0.44,22.59,-7.746964824176213,79.12542302477996,5914.856900801062,1.6417104362156751,C,C,B,C
156354,지엠비코리아,2019,26.911348547256424,52.00729291092362,71.2592977204506,13870,56.8,59.3,0.3678471653411933,2.6014422251794933,444.84648055911873,155.97594899277618,C,C,B,C
159698,지역난방공사,2019,29.4047208538314,74.04558429501068,83.33983930108673,71320,1.57,64.63,-0.4341002079292433,14.091465439157968,-480.1306901274927,38.88843887927305,A,B+,A+,B+
557933,진도,2019,25.70059343335252,31.017425969610663,62.80467546137335,88790,0.93,50.85,-1.8824543504973108,106.68682805360199,-3515.3481970013836,,B,D,B,B
150439,진양산업,2019,24.7220037075439,24.69686661198331,119.82006758428754,3780,4.7,43.27,12.511641986120603,3932.0323895792612,419.1963693683401,42.198906510951836,D,D,C,C
160375,진양폴리우레탄,2019,24.493650554984573,38.741821894114,128.6102880428268,10640,1.21,50.5,17.40382079848651,0.5567742390693045,1663.7473528362875,44.504907800348604,C,D,C,B
646732,진양홀딩스,2019,26.965388473058457,27.48477121975503,55.87025630587931,100250,3.5,62.94,4.452461403350092,14.320099166940253,-684.0666229459592,585.1698127556216,C,D,C,C
347734,진양화학,2019,24.34660323172005,28.85222805623399,177.8016294932865,51630,0.78,66.86,-5.595086594712713,75.5283458516884,-1045.4338378593695,154.3625586868127,D,D,C,C
653024,진에어,2019,27.280637124547223,72.77927823742444,137.93949487614765,272450,2.81,60.01,-8.04235446420859,38.63918452316711,-994.5751713556756,,B+,C,B+,A
118521,진원생명과학,2019,24.65807353223245,52.96367747691518,156.26700066600978,11000,11.89,12.45,-14.893877645630212,50.706428057363304,2026.2944119988997,1424.2868056815475,C,D,C,B
150828,진흥기업,2019,26.50958378585492,70.10191734146586,173.24133442722524,2780,0.26,48.19,6.242356330766776,29.85998236454566,-1856.816533239005,,C,C,B,B
153621,참엔지니어링,2019,27.29613246844832,88.94580403030447,99.24394130951762,9310,2.28,25.69,-2.307942483560203,64.48163753045358,-4557.292825062637,2442.8013064166125,B,B,B,B
151395,천일고속,2019,25.10585209406494,36.280960033206014,161.26774504786562,650,0.11,85.74,0.9026305325766903,4.310023551551364,560.7644164909061,,B,C,B,B+
125576,체시스,2019,25.143174097562703,68.86045066842709,156.6702646664938,33250,1.31,41.89,,,,,C,C,B,C
258801,카카오,2019,29.798617269538283,34.30296752507613,185.76708063924767,35720,30.2,29.05,-3.9134092889754286,,,,B+,C,A+,A
159810,카프로,2019,26.621508322710724,49.36417893155434,83.50281892901353,6380,5.95,11.65,-22.727780382184115,,-2400.055839420587,,B+,B+,B,B+
114765,케이비아이동국실업,2019,27.05064591164903,68.48672098058239,76.994372718978,1620,1.66,33.33,0.04922342460557153,,-542.2750894275442,,C,B,B,C
209780,케이씨,2019,27.24602276435597,25.448778075431623,62.598056870439244,29460,16.97,38.91,8.382553795700957,,-269.19406110786593,,B+,B,B,B+
105271,케이씨씨,2019,29.86983768491585,52.5354751547073,78.80799264652316,2380,19.77,39.15,-2.3648691485992575,,-1173.1988506215198,,B,B+,A,C
1261893,케이씨텍,2019,26.54500419155612,14.53879927693775,151.77391810439104,281820,12.56,51.69,10.92170912052528,,-2573.348500219293,844.499634215251,B,B,B,B
103042,케이씨티시,2019,26.773799852604245,53.499207950859486,72.94118441190022,9070,1.8,23.32,1.9334292245731293,,1141.868041336762,,B,B,B,B
190321,케이티,2019,31.15918272350296,55.41286866041371,76.11090564620979,30200,47.12,12.19,1.9651251044734297,,375.92311351213846,67.79540140885342,A+,A,A,A+
349097,케이티스카이라이프,2019,27.46647191864061,16.83870449437438,65.99812102798533,53210,14.75,49.99,6.602536817958726,,,,B+,C,B+,B+
244455,케이티앤지,2019,30.00615377089549,18.71997490366401,138.48848205340693,33780,45.8,9.95,9.646170333735176,555.9354293631542,1099.597429147022,20.148282100128085,A,B+,A+,A
152686,코리아써키트,2019,26.893127686670987,18.32765468695908,77.36470510461669,7810,9.28,58.04,0.4444262569527033,0.18076138070197814,141.81659093378627,,C,B+,B,C
113191,코리안리,2019,,,,3690,33.1,22.43,,,,,B,D,B,B+
1009789,코스맥스,2019,27.81696459976529,73.72263237827191,140.3936975668166,192820,21.95,26.46,1.5211205487425135,21.02186637926052,563.1115819658761,1355.9887260724797,B+,B+,B+,B
219574,코스맥스비티아이,2019,27.51753460498085,60.122815463352474,74.59244555619038,44820,7.22,60.56,-1.557567090258293,20.678525048363706,686.2723162305475,6405.426768197367,B,B,B,B
129989,코스모신소재,2019,26.302076336421106,42.94205749061172,141.2614180785716,5070,6.04,28.45,-0.6799203034143328,,-5432.59609973532,,B+,B+,B,B+
160302,코스모화학,2019,26.971331030708665,55.27430864513994,86.18237101692353,5420,3.37,32.86,-2.813441478498878,,-4000.4881241834637,,C,B,C,D
210856,코아스,2019,25.07114527796244,67.25029271168764,118.81938226693963,71950,4.45,25.8,2.742586675052178,75.16263222886612,394.29310887240393,118.37823765158166,B+,B,B,B+
152862,코오롱,2019,28.91710130359868,80.05005622538046,86.17384256722008,2020,11.25,52.63,-0.6140796524033717,19.087965635009553,188.38397570020976,0.34441319873953535,B,C,B+,B
241005,코오롱ENP,2019,26.54833581174014,41.64671211398197,91.911732596484,138490,1.08,66.83,1.5911555701346096,15.410035126591362,278.51008875401703,65.07641756924241,B+,B,B+,B+
152880,코오롱글로벌,2019,28.42191395107496,79.36792727212985,90.44496854881108,3070,2.67,76.55,1.5230615502850609,14.520057685474178,374.8750236630901,459.22301436565897,B,C,B,B+
795135,코오롱인더,2019,29.29742575236409,59.828167390395606,85.18564317276052,120110,15.63,33.34,0.41793648857884186,107.47760416828956,-117.96766734230471,150.15117419060152,B+,B+,B+,B+
170558,코웨이,2019,28.68007712489365,62.26925950480472,302.92962104987765,21240,58.84,22.28,11.636179922993325,166.73260637685087,1150.9457715184378,23.94500335308853,A,A,A+,B+
203315,콘텐트리중앙,2019,27.78085206636328,63.79421731965874,111.60480794916725,36420,4.05,33.4,0.9150256584650112,160.62808523422143,839.6432131128008,10.51241783625067,B,D,B,B
203290,콜마홀딩스,2019,27.72185825399848,44.86498212206115,81.80472644335961,24720,19.73,45.92,6.596371863299309,3.7924533300431635,565.0329398965173,18.247039444928483,B,B,B,B
132354,쿠쿠홀딩스,2019,27.423477250335345,17.0928123070543,108.99860542114197,192400,4.73,69.07,9.775448200700907,673.9913258999818,709.8146929683138,120.59580882036845,B,D,B,B+
1267684,쿠쿠홈시스,2019,27.16354447050409,26.934323057809976,181.629740868292,284740,5.52,75.44,12.748395411123617,329.65501115599903,5848.304151853463,58.63612133823101,C,D,C,C
1205329,크라운제과,2019,26.531116662021407,57.330429592815904,90.02232258961645,264900,1.22,64.24,5.688675259406302,116.61156721917169,-49.37472302904234,9.415828621513088,B,D,B+,B
153126,크라운해태홀딩스,2019,27.844652493049644,62.85580567751291,75.32686283452217,5740,3.18,55.08,-1.817946473423333,,-337.615020764774,,B,D,B+,B
140131,키다리스튜디오,2019,24.46031584004603,50.043164733668696,213.0742411891243,20120,1.61,68.98,5.415815934753133,,3625.8082031200024,112.191435751365,B,B,B,B
296290,키움증권,2019,,,,39490,24.66,47.74,,,,,B,D,B+,B+
122481,태경비케이,2019,26.431596047740143,32.6949163849076,72.46317215195673,14580,5.13,63.97,3.2558548591296868,2.5844882156336544,-1231.1895348897042,,C,C,B,B
153339,태경산업,2019,27.053624792264195,38.8624186212879,68.59320443284494,15890,3.85,63.47,4.5518600808966125,,-779.2193728388522,24.28745387649745,B,B,B,B
109161,태경케미컬,2019,25.63313371534769,12.63084326079561,57.53522964623499,6890,3.98,57.43,7.243024023602448,,-1182.4728913683662,,D,D,C,C
153393,태광산업,2019,29.102833662740487,20.043260515038817,47.13001771026209,3240,10.93,55.11,3.845187585191445,,-613.6152654003956,,C,B,B+,D
153524,태림포장,2019,27.062388526259944,43.333537510339234,96.47244468497308,11280,4.38,70.97,3.8308673773854314,,-586.6725480294358,,C,B,C,C
153755,태양금속공업,2019,26.69879017357244,81.80518981066092,95.08964299711876,4100,1.04,45.37,-5.624072458501481,,482.5223357697515,,B,B+,B,B
153861,태영건설,2019,29.40870458875564,73.43795767429864,88.86999059272547,9410,8.59,38.4,1.6819048934540146,,632.080029084561,0.5184703808581812,B,B,B,B+
154055,태원물산,2019,24.365880849663576,15.692515360985851,95.8882072649754,1420,1.01,39.21,1.4103601819679086,0.16448084963297818,-3.559241913501433,98.96447209417116,B,B,C,B
256955,테이팩스,2019,25.70020258456004,30.55303149599327,102.11664016812621,55490,0.43,45.6,5.26083162234776,6.267015326978482,378.520211603737,106.08635169980481,B+,B+,B+,B
361488,텔코웨어,2019,25.570392985977563,12.778012173579029,114.09072375134166,78000,1.86,29.19,3.362824095106798,32.64300368835618,-84.46878647238037,998.7158720987663,B,D,B,B
816544,토니모리,2019,26.207553636277648,59.07553508221677,135.60328473722097,214420,0.45,66.13,-2.3661156881859484,335.6605228256294,-494.4361265231112,178.7081024375199,C,D,C,B+
409672,티비에이치글로벌,2019,25.891100876438617,38.65545406061711,71.33067441500197,84870,4.0,49.31,-44.09424079815265,,94.40991384360711,20.558678565416823,B,C,B,B+
118965,티에이치엔,2019,26.3045998904336,76.2416200039967,101.06214763400601,19180,3.62,42.8,6.4570049280143955,,789.2874638876267,271.6057897081174,B,B,B,B
671376,티웨이항공,2019,27.41752872524036,76.61679351745411,109.47410809131543,91810,0.28,58.33,-5.3493713796936,78.9490991585953,1074.9125307951076,,B,C,B,B
109514,티웨이홀딩스,2019,27.4929090883756,71.78155853375468,87.05608366048145,4870,2.57,61.82,-5.472080791310224,78.28733865140661,1085.3202358579556,,C,D,B,C
426086,티케이지휴켐스,2019,27.54095174903199,26.504551289247107,121.1114676079126,69260,12.2,43.63,7.693923228080365,,-1351.5021087453667,,C,B,B+,C
171265,파라다이스,2019,28.87527760740653,53.77408862484957,105.53013362136612,34230,,45.64,0.19392567746791592,311.72634411360195,2435.403886045449,1061.440697509119,B,D,B+,B+
145163,파미셀,2019,24.87061362117122,18.567407136554458,823.1885715951787,5690,5.64,9.62,6.871193821362693,33.15193306865659,1456.756125878872,250.98818581794797,B,B,C,B
260408,팜스코,2019,27.610040357179948,69.36689881973811,86.61996408530578,36580,3.18,56.56,-0.8127389041788098,6.58831528399838,1469.9921408284715,0.9816303843060599,B,D,B+,B+
135050,팜젠사이언스,2019,25.3287851051982,43.77348639688423,118.18748450545982,4720,3.49,7.52,0.23591322650117708,6.302971358457691,677.4318136387519,93.15920954130343,C,D,B,C
122737,팬오션,2019,29.12486342353408,34.903103311790254,89.45003860006013,28670,11.2,54.9,3.316594737928017,,-751.2574235867593,,B+,B,B,A
148522,퍼스텍,2019,25.92788002032809,85.02128450026694,138.56275463694948,10820,1.63,45.62,-5.7582314477500915,11.52462659603581,-357.35855146531424,0.835062795970281,C,B,B,C
161709,퍼시스,2019,26.900851412393628,7.86890502809914,78.27796229554438,16800,23.75,52.89,7.047819372951582,125.17186677377798,-345.9151830398374,83.81963179850666,B,B,B,B
134723,페이퍼코리아,2019,27.165584097897312,97.92291090064344,106.91715825232346,1020,0.94,51.37,-4.433026568406697,88.62414882207325,-3556.674506313986,14.061780094127272,C,C,B,C
573579,평화산업,2019,25.99194713086292,82.75978152357186,117.54030488789633,90080,1.4,64.27,-3.7134595481817465,,519.2538390550629,18.153433443793485,B,B,B,B
155124,평화홀딩스,2019,26.943681198366413,75.33462596889049,85.80398628196426,10770,15.48,52.34,-4.328054853402263,,450.79890181780814,12.303919887232889,B,C,B,B+
155212,포스코DX,2019,27.238599667536903,45.77159146219813,164.84778574193507,22100,,66.28,5.8741824631469814,,460.6956782082231,153.9681997513074,B+,B,A,B+
155258,포스코스틸리온,2019,26.94470478026307,56.0844928851054,76.46480159580712,58430,2.11,56.87,0.5120634335083143,,-250.5588249321269,12.617491137708708,A,B+,A+,B+
124504,포스코인터내셔널,2019,29.82372606042739,65.97924299676113,91.6611263144771,47050,15.31,63.3,2.2590542910673546,,-298.4693231680437,,A+,A,A+,A+
155276,포스코퓨처엠,2019,28.179219148725064,41.83578972280982,215.44502034468826,3670,7.22,64.27,5.847147406097475,8.407717036702115,724.0238707448415,2.7183072079374133,A,A,A+,B+
155355,풀무원,2019,28.02613715922405,68.80536549873108,97.67076744540923,17810,2.06,54.95,-0.5075876601371769,217.19941996645923,481.8634065443523,112.49222541154712,A+,A,A+,A+
684714,풍산,2019,28.572007530101924,45.9976559186938,72.02597861041818,103140,8.58,37.01,0.6878249729841089,18.537060902888538,-1164.8739083563828,48.04378658743801,B+,B+,A,B+
155531,풍산홀딩스,2019,27.56768745648073,23.044916938686548,51.38450250862887,5810,7.12,40.05,2.575558133559268,58.27965379104094,-1360.7973958890263,,B,B,B+,B
103130,플레이그램,2019,24.47765403242889,3.18296982047404,158.9577653586164,9810,0.88,33.09,-7.670922956108988,1.7612204202743804,3441.2372319091446,,C,D,C,C
547583,하나금융지주,2019,,,,86790,66.8,9.68,,,,,A,A,A,A
248974,하나제약,2019,26.295548354052144,16.23450422061246,155.11779934843472,293480,0.57,58.3,10.760489822660672,30.37752426724818,884.2491794115451,24.046120598390473,B,D,B,B+
269940,하나투어,2019,27.63854857175146,78.37544723386675,137.28901004893143,39130,10.77,14.82,-1.1862222248095793,461.1239737766664,-1459.8174257288008,,B,D,B,B
435312,하이스틸,2019,26.179963927509405,45.51868054798758,61.86322209422344,71090,2.25,52.09,0.013459247773643239,,2563.0369708546723,,B,B,C,B
150244,하이트진로,2019,28.816073942585064,68.4120940310523,130.5937515865483,80,9.77,53.82,-1.2961409667044235,919.7006483987141,792.5105490511285,,B,B,B,B
148993,하이트진로홀딩스,2019,28.97563480661632,74.3904251059526,82.37460345370377,140,6.88,65.91,-1.0460144785351644,923.8782393270478,797.515623533959,,B,C,B,B
261285,한국가스공사,2019,31.30254723200845,79.2771903674885,88.1652143218689,36460,11.34,54.2,0.14822285199104002,1.8977178120717153,-459.1928229334955,14.204005540659685,A,B+,A+,B+
156691,한국공항,2019,26.86471218683239,30.48911622095311,61.28564578017453,5430,9.71,59.54,3.49951066081358,2.45352439822279,54.837862670821,,C,D,B,B
432102,한국금융지주,2019,,,,71050,41.28,20.26,,,,,B,D,B+,B+
160205,한국내화,2019,26.06681974448917,32.871229927713244,77.0677190736894,10040,3.23,57.89,2.0483241173306115,1.4381729412147322,-658.5904878417434,182.24988305310487,C,C,B,D
157070,한국단자공업,2019,27.509533291124374,19.80702395862489,70.0825803172772,25540,24.9,32.91,3.598505990706969,0.6858913756790959,345.01079393479984,27.900367155980245,C,C,B,B
160418,한국무브넥스,2019,27.203732502926453,65.02531405632878,75.29565958187288,10100,7.03,42.91,1.6741050170563982,0.07102433355622217,2020.5769349514767,22.460659355954444,C,B,B+,C
157991,한국석유공업,2019,26.402874888126327,52.63059535090824,75.78807911575284,4090,2.26,49.68,-2.621541805610001,20.524450751241037,84.94571489222646,14.155794321925386,C,C,C,B
158112,한국수출포장공업,2019,26.45363971309977,19.57791089396547,45.285149463745086,2200,3.65,45.46,5.849206865216462,0.07604162890246971,-308.33164978877335,,B,B,C,B
158149,한국쉘석유,2019,25.67283749941511,30.6099669033718,328.16973655821846,2960,64.0,53.85,14.90037219425461,305.1070447995224,-359.87935049925443,,B,C,B+,B
160047,한국앤컴퍼니,2019,28.913921425952005,5.90374215295574,43.03871489782558,240,10.11,73.92,4.729715292075787,,-4.098442951282713,,B,B+,B+,B
404701,한국자산신탁,2019,,,,123890,7.19,53.4,,,,,C,D,B,C
159193,한국전력공사,2019,32.917254727090814,65.13642773903061,74.16820950134908,15760,24.69,51.1,-1.1455264641823528,5.822429832310033,-239.94348449493557,93.85395913567851,A,B+,A,A
159254,한국전자홀딩스,2019,26.68924164116157,37.8646691121425,46.66276229204773,6200,2.27,39.15,-6.102171501137472,5.465265466147472,-734.2497317343409,258.1460492445437,C,C,B,C
133706,한국제지,2019,25.958820249871508,79.81744637930524,119.00746006752136,27970,1.3,71.64,5.974630002616781,2.3600948228644283,23.204055241358397,6.340418833415598,B,B+,B,B
159500,한국종합기술,2019,26.34319513893689,65.37220376369909,80.95155956040621,23350,1.69,52.57,-1.289070643985846,0.7696513369883569,1466.4794244868829,71.72765886269588,B,B,C,B
159564,한국주강,2019,24.6049872635792,33.59341084576491,77.42445368374149,25890,0.96,56.81,-27.963541449799433,,-732.1335287724379,9058.489120897242,C,D,C,C
159573,한국주철관공업,2019,26.298575799647345,16.71847720571427,106.16395102395511,970,1.83,47.77,,,,,C,C,C,B
687711,한국철강,2019,27.49544944909196,16.98089963927197,41.92505495936552,104700,15.23,52.38,2.1855003690665518,,-750.6950926946398,1.364687590852825,C,B+,B,C
159795,한국카본,2019,26.70868586614273,21.34637466560881,107.92128169218923,17960,11.92,23.34,4.452250450825827,,2060.3649154797426,46.678431549346385,B+,B,B,B+
939331,한국콜마,2019,28.50661878631481,64.67651686845201,109.71803227989281,161890,32.1,28.65,1.40140225568385,236.2003942573009,1346.6384954407622,393.095275429653,B+,B,B+,B+
937324,한국타이어앤테크놀로지,2019,29.949932989030263,29.29174266132531,70.1787951141284,161390,39.4,42.76,4.226572616974672,286.17016288706645,129.7698440592998,283.26103865564465,B+,A,A,B
233653,한국토지신탁,2019,,,,34830,11.92,34.08,,,,,C,D,B,C
124090,한국특강,2019,26.47117163013349,78.48331994470455,95.30328043015848,7280,0.39,44.67,-7.122462217268015,,712.4568601015106,,B,B,B,B
309503,한국항공우주,2019,29.105128442966784,72.90762714280328,148.90772631240523,47810,20.88,26.41,3.853605230221845,15.061461959873757,1163.4290304364167,2126.18751019923,A,A,A+,B+
823429,한국화장품,2019,25.12150976013398,56.71585363860494,271.1324981753894,123690,0.94,52.95,-21.184128845249077,651.5988970311676,-1474.2560637125962,10.774462208711103,B,D,B+,B
160621,한국화장품제조,2019,25.156255475035284,42.94902211603046,210.10756145572392,3350,1.2,46.71,-1.767821784847024,5.1963618881151445,-1330.7040685831453,532.06978018952,C,D,B,B
160861,한농화성,2019,25.819200508414667,26.37342385705291,67.10374732295634,11500,10.65,46.54,6.1083089695635495,2.6322496274036378,-829.6722670846482,39.08260180743437,C,C,C,B
161046,한독,2019,27.34156043051408,54.05237073421804,95.69223577386467,2390,4.83,43.21,4.531483650883052,261.60476512724375,588.0285095049169,10.746699636421688,B+,B+,B+,B
413523,한미글로벌,2019,26.039400948798377,39.0332046696467,90.7005978131858,53690,4.73,26.15,11.497746645398319,,4185.231777108914,,B+,B,B+,B+
161383,한미반도체,2019,26.274187227280063,14.669201387121369,194.69214834543783,42700,6.0,49.81,7.481346150842059,41.67987497993752,-4455.583527045245,1032.0236755475848,C,D,C,B
161426,한미사이언스,2019,27.53762471830063,29.110212971876358,301.70577982694425,8930,2.54,66.36,3.375250969834751,44.850398914502186,1534.2398300721177,471.4561909043967,B,B,B,B
828497,한미약품,2019,28.28006292671757,57.03303881341619,236.9463636744772,128940,14.66,41.38,3.3373589754765196,254.50406768231096,961.5272011242405,0.14377949181271757,A,B+,A+,B+
161693,한샘,2019,27.815538573801827,49.00383312330284,170.72045525548546,9240,23.12,32.4,3.437732099212413,155.48496777349493,-1193.1313225389918,40.89612778871011,B+,B+,A+,B
188089,한섬,2019,27.91141006680503,21.009436673262318,79.71677641746433,20000,30.7,34.64,6.4413795955508055,144.75823627049132,-303.3207494097285,8.836311405823825,A,B+,A,A
161860,한성기업,2019,26.176699347779444,78.64999039034197,92.67931661673764,3680,2.06,43.86,-7.437613798588097,26.807351922745504,-584.7244963102756,11.107220996314702,C,D,B,C
728638,한세실업,2019,27.79607417420105,61.42257073706373,120.09370198849129,105630,6.88,56.54,-1.464041138544003,43.6686135728365,1224.5828773335013,,B,C,B,B+
357360,한세엠케이,2019,25.94223359587948,45.545975263319896,77.09546134917252,69640,2.46,52.96,-23.697360767213848,254.08067483820577,-480.0280461956681,,C,C,C,B
161976,한세예스24홀딩스,2019,28.179968932778603,65.58302792179916,82.6325160740356,16450,2.18,79.02,0.1818371165271289,73.35643118385636,989.3879450019947,6.502635164899044,B,C,B,B
140946,한솔로지스틱스,2019,25.839789579855257,71.78178436848994,97.07513606911344,9180,4.54,21.52,3.543380470089147,29.946115757608098,611.9457646783194,454.66305120768106,B+,B,B+,A
1060744,한솔제지,2019,28.18678812661085,64.88944568052584,84.61770503688274,213500,13.97,30.61,2.2958971517522517,,-323.87534516136196,,A,A,A,A
140955,한솔케미칼,2019,27.56828805828684,44.57443355966516,172.0550688269478,14680,25.95,15.03,9.692480473793731,2.06267902657213,96.46290936764343,216.99136576702176,B+,B,B+,B+
157399,한솔테크닉스,2019,26.928478569143333,47.13720768882389,105.09162259494256,4710,13.08,23.17,1.3009301992110323,,1548.216176185245,178.05813703829327,B+,B+,B+,A
171636,한솔홀딩스,2019,27.22513323846601,31.55150819148237,59.342645960844735,4150,9.89,20.4,3.9449598556317786,29.338130213016704,-1002.8531725774011,,A,B+,A,A
203582,한솔홈데코,2019,26.412778785186624,47.87262763036682,77.70152883128833,25750,5.11,23.46,-1.5410170945925874,45.56794712133838,-1111.4909902308004,0.996754790226635,B+,B,B+,A
162063,한신공영,2019,28.132375550855148,68.87923325315256,79.25179334274206,4960,11.21,36.76,4.365303521696637,9.104978846835108,-2422.27136006391,,C,C,B,B
162072,한신기계공업,2019,25.266197402569745,13.82000602346721,71.48464077332345,11700,11.27,20.94,1.7189527729306806,2.5980502704922754,-100.84592298262282,,C,B,C,C
162416,한양증권,2019,,,,1750,4.85,40.45,,,,,C,D,B+,C
161125,한온시스템,2019,29.58862957397304,66.9954757656992,151.03331662609284,18880,18.94,50.5,4.555162572588207,,2048.9264129269723,28.407474887296218,B,B,B,B+
162586,한올바이오파마,2019,25.97754459782709,26.63026761529157,1017.4869098226259,9420,8.73,33.3,10.018815374092203,82.91545093344178,1808.8859826386745,926.7331760529408,B,D,B+,B
129509,한익스프레스,2019,26.3085216305918,72.93787493247447,92.79763806311954,14130,5.33,51.97,2.1711326423998436,2240.857263761113,201.95268782956322,,C,B,C,D
1319808,한일시멘트,2019,27.95568411137674,35.88594200943529,63.867308543491454,300720,5.61,55.41,2.927570364876796,2.682694158159619,8480.707284920401,2.471415373931466,B,C,B+,B
163196,한일철강,2019,26.489616178923697,53.32840222568753,67.51706372679774,2220,0.49,48.81,-3.4076213891061276,1225.6343107033606,261.84504855898535,,D,D,D,C
162993,한일홀딩스,2019,28.82495669788682,47.19926202260285,55.173467403803045,3300,4.63,65.89,1.491810110192496,14.255046293085872,3919.7566260993667,23.604076442874234,B,D,B+,B+
159218,한전KPS,2019,27.93808905578829,21.77489994549888,151.3693396331795,51600,14.75,51.0,11.2790622385363,16.336399406877224,36.199854118940166,29.871873200593217,B+,B+,A,B+
159209,한전기술,2019,27.32341775318361,33.05112083393386,137.2817844230499,52690,2.91,65.78,3.5905332477019285,9.39164962389505,344.3414959746374,47.791843898283034,B+,B+,A,B+
194947,한전산업,2019,25.96472297623952,54.57285785163838,114.96073066604049,130660,3.0,31.0,9.158995532642882,5406.286924135537,1943.7341034066726,95.67344143996053,B+,B,B+,B+
